ticker,as_of,period_type,metric,ref_period,value
TXN,2026-08-15,estimate,epsRevDown30,FY2026-12-31,0.0
TXN,2026-08-15,estimate,epsRevUp7,FY2027-12-31,23.0
TXN,2026-08-15,estimate,epsRevUp30,FY2027-12-31,23.0
TXN,2026-08-15,estimate,epsRevDown7,FY2027-12-31,0.0
TXN,2026-08-15,estimate,epsRevDown30,FY2027-12-31,0.0
INTC,2026-08-15,estimate,epsEst,FQ2026-09-30,0.38887
INTC,2026-08-08,estimate,epsEst,FQ2026-09-30,0.38971
INTC,2026-07-16,estimate,epsEst,FQ2026-09-30,0.26461
INTC,2026-06-16,estimate,epsEst,FQ2026-09-30,0.2627
INTC,2026-05-17,estimate,epsEst,FQ2026-09-30,0.2627
INTC,2026-08-15,estimate,epsEst,FQ2026-12-31,0.4261
INTC,2026-08-08,estimate,epsEst,FQ2026-12-31,0.42632
INTC,2026-07-16,estimate,epsEst,FQ2026-12-31,0.30491
INTC,2026-06-16,estimate,epsEst,FQ2026-12-31,0.30446
INTC,2026-05-17,estimate,epsEst,FQ2026-12-31,0.30333
INTC,2026-08-15,estimate,epsEst,FY2026-12-31,1.5129
INTC,2026-08-08,estimate,epsEst,FY2026-12-31,1.51791
INTC,2026-07-16,estimate,epsEst,FY2026-12-31,1.09713
INTC,2026-06-16,estimate,epsEst,FY2026-12-31,1.09012
INTC,2026-05-17,estimate,epsEst,FY2026-12-31,1.08592
INTC,2026-08-15,estimate,epsEst,FY2027-12-31,2.04013
INTC,2026-08-08,estimate,epsEst,FY2027-12-31,2.03101
INTC,2026-07-16,estimate,epsEst,FY2027-12-31,1.55808
INTC,2026-06-16,estimate,epsEst,FY2027-12-31,1.52008
INTC,2026-05-17,estimate,epsEst,FY2027-12-31,1.51021
INTC,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.38887
INTC,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.37
INTC,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,0.45
INTC,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,33.0
INTC,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.6907
INTC,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.4261
INTC,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.32
INTC,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,0.53
INTC,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,33.0
INTC,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,1.8407
INTC,2026-08-15,estimate,epsEstAvg,FY2026-12-31,1.5129
INTC,2026-08-15,estimate,epsEstLow,FY2026-12-31,1.12
INTC,2026-08-15,estimate,epsEstHigh,FY2026-12-31,1.69
INTC,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,38.0
INTC,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,2.6021
INTC,2026-08-15,estimate,epsEstAvg,FY2027-12-31,2.04013
INTC,2026-08-15,estimate,epsEstLow,FY2027-12-31,1.15
INTC,2026-08-15,estimate,epsEstHigh,FY2027-12-31,3.44
INTC,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,44.0
INTC,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.34849998
INTC,2026-08-15,estimate,revEstAvg,FQ2026-09-30,16414478340.0
INTC,2026-08-15,estimate,revEstLow,FQ2026-09-30,16281000000.0
INTC,2026-08-15,estimate,revEstHigh,FQ2026-09-30,17027075000.0
INTC,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,33.0
INTC,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.2023
INTC,2026-08-15,estimate,revEstAvg,FQ2026-12-31,16920851009.0
INTC,2026-08-15,estimate,revEstLow,FQ2026-12-31,15613000000.0
INTC,2026-08-15,estimate,revEstHigh,FQ2026-12-31,18100000000.0
INTC,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,33.0
INTC,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.2374
INTC,2026-08-15,estimate,revEstAvg,FY2026-12-31,62993526010.0
INTC,2026-08-15,estimate,revEstLow,FY2026-12-31,58655000000.0
INTC,2026-08-15,estimate,revEstHigh,FY2026-12-31,66170000000.0
INTC,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,39.0
INTC,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.1919
INTC,2026-08-15,estimate,revEstAvg,FY2027-12-31,71220796210.0
INTC,2026-08-15,estimate,revEstLow,FY2027-12-31,58673000000.0
INTC,2026-08-15,estimate,revEstHigh,FY2027-12-31,83118000000.0
INTC,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,45.0
INTC,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.1306
INTC,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,0.0
INTC,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,30.0
INTC,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,0.0
INTC,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,0.0
INTC,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,0.0
INTC,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,29.0
INTC,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
INTC,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,0.0
INTC,2026-08-15,estimate,epsRevUp7,FY2026-12-31,0.0
INTC,2026-08-15,estimate,epsRevUp30,FY2026-12-31,32.0
INTC,2026-08-15,estimate,epsRevDown7,FY2026-12-31,0.0
INTC,2026-08-15,estimate,epsRevDown30,FY2026-12-31,1.0
INTC,2026-08-15,estimate,epsRevUp7,FY2027-12-31,1.0
INTC,2026-08-15,estimate,epsRevUp30,FY2027-12-31,32.0
INTC,2026-08-15,estimate,epsRevDown7,FY2027-12-31,0.0
INTC,2026-08-15,estimate,epsRevDown30,FY2027-12-31,0.0
MU,2026-08-15,estimate,epsEst,FQ2026-08-31,31.30102
MU,2026-08-08,estimate,epsEst,FQ2026-08-31,31.31417
MU,2026-07-16,estimate,epsEst,FQ2026-08-31,31.27167
MU,2026-06-16,estimate,epsEst,FQ2026-08-31,23.32096
MU,2026-05-17,estimate,epsEst,FQ2026-08-31,22.50035
MU,2026-08-15,estimate,epsEst,FQ2026-11-30,34.7977
MU,2026-08-08,estimate,epsEst,FQ2026-11-30,34.83076
MU,2026-07-16,estimate,epsEst,FQ2026-11-30,34.76357
MU,2026-06-16,estimate,epsEst,FQ2026-11-30,26.39999
MU,2026-05-17,estimate,epsEst,FQ2026-11-30,24.91744
MU,2026-08-15,estimate,epsEst,FY2026-08-31,73.38748
MU,2026-08-08,estimate,epsEst,FY2026-08-31,73.39892
MU,2026-07-16,estimate,epsEst,FY2026-08-31,73.29027
MU,2026-06-16,estimate,epsEst,FY2026-08-31,59.66867
MU,2026-05-17,estimate,epsEst,FY2026-08-31,58.13647
MU,2026-08-15,estimate,epsEst,FY2027-08-31,154.88959
MU,2026-08-08,estimate,epsEst,FY2027-08-31,155.09267
MU,2026-07-16,estimate,epsEst,FY2027-08-31,149.32397
MU,2026-06-16,estimate,epsEst,FY2027-08-31,111.50598
MU,2026-05-17,estimate,epsEst,FY2027-08-31,101.82364
MU,2026-08-15,estimate,epsEstAvg,FQ2026-08-31,31.30102
MU,2026-08-15,estimate,epsEstLow,FQ2026-08-31,28.04
MU,2026-08-15,estimate,epsEstHigh,FQ2026-08-31,37.44
MU,2026-08-15,estimate,epsEstAnalysts,FQ2026-08-31,32.0
MU,2026-08-15,estimate,epsEstGrowth,FQ2026-08-31,9.3303995
MU,2026-08-15,estimate,epsEstAvg,FQ2026-11-30,34.7977
MU,2026-08-15,estimate,epsEstLow,FQ2026-11-30,25.64
MU,2026-08-15,estimate,epsEstHigh,FQ2026-11-30,47.81
MU,2026-08-15,estimate,epsEstAnalysts,FQ2026-11-30,32.0
MU,2026-08-15,estimate,epsEstGrowth,FQ2026-11-30,6.2799
MU,2026-08-15,estimate,epsEstAvg,FY2026-08-31,73.38748
MU,2026-08-15,estimate,epsEstLow,FY2026-08-31,67.39
MU,2026-08-15,estimate,epsEstHigh,FY2026-08-31,80.16
MU,2026-08-15,estimate,epsEstAnalysts,FY2026-08-31,37.0
MU,2026-08-15,estimate,epsEstGrowth,FY2026-08-31,7.8525
MU,2026-08-15,estimate,epsEstAvg,FY2027-08-31,154.88959
MU,2026-08-15,estimate,epsEstLow,FY2027-08-31,106.89
MU,2026-08-15,estimate,epsEstHigh,FY2027-08-31,221.27
MU,2026-08-15,estimate,epsEstAnalysts,FY2027-08-31,38.0
MU,2026-08-15,estimate,epsEstGrowth,FY2027-08-31,1.1106
MU,2026-08-15,estimate,revEstAvg,FQ2026-08-31,50818298960.0
MU,2026-08-15,estimate,revEstLow,FQ2026-08-31,46911000000.0
MU,2026-08-15,estimate,revEstHigh,FQ2026-08-31,59805000000.0
MU,2026-08-15,estimate,revEstAnalysts,FQ2026-08-31,31.0
MU,2026-08-15,estimate,revEstGrowth,FQ2026-08-31,3.4912
MU,2026-08-15,estimate,revEstAvg,FQ2026-11-30,56661158870.0
MU,2026-08-15,estimate,revEstLow,FQ2026-11-30,45500000000.0
MU,2026-08-15,estimate,revEstHigh,FQ2026-11-30,75369000000.0
MU,2026-08-15,estimate,revEstAnalysts,FQ2026-11-30,30.0
MU,2026-08-15,estimate,revEstGrowth,FQ2026-11-30,3.1531
MU,2026-08-15,estimate,revEstAvg,FY2026-08-31,129741678360.0
MU,2026-08-15,estimate,revEstLow,FY2026-08-31,122598000000.0
MU,2026-08-15,estimate,revEstHigh,FY2026-08-31,138764000000.0
MU,2026-08-15,estimate,revEstAnalysts,FY2026-08-31,39.0
MU,2026-08-15,estimate,revEstGrowth,FY2026-08-31,2.4711
MU,2026-08-15,estimate,revEstAvg,FY2027-08-31,239843800520.0
MU,2026-08-15,estimate,revEstLow,FY2027-08-31,101608000000.0
MU,2026-08-15,estimate,revEstHigh,FY2027-08-31,290086900000.0
MU,2026-08-15,estimate,revEstAnalysts,FY2027-08-31,42.0
MU,2026-08-15,estimate,revEstGrowth,FY2027-08-31,0.84860003
MU,2026-08-15,estimate,epsRevUp7,FQ2026-08-31,1.0
MU,2026-08-15,estimate,epsRevUp30,FQ2026-08-31,26.0
MU,2026-08-15,estimate,epsRevDown7,FQ2026-08-31,0.0
MU,2026-08-15,estimate,epsRevDown30,FQ2026-08-31,0.0
MU,2026-08-15,estimate,epsRevUp7,FQ2026-11-30,1.0
MU,2026-08-15,estimate,epsRevUp30,FQ2026-11-30,23.0
MU,2026-08-15,estimate,epsRevDown7,FQ2026-11-30,0.0
MU,2026-08-15,estimate,epsRevDown30,FQ2026-11-30,0.0
MU,2026-08-15,estimate,epsRevUp7,FY2026-08-31,0.0
MU,2026-08-15,estimate,epsRevUp30,FY2026-08-31,29.0
MU,2026-08-15,estimate,epsRevDown7,FY2026-08-31,0.0
MU,2026-08-15,estimate,epsRevDown30,FY2026-08-31,1.0
MU,2026-08-15,estimate,epsRevUp7,FY2027-08-31,0.0
MU,2026-08-15,estimate,epsRevUp30,FY2027-08-31,5.0
MU,2026-08-15,estimate,epsRevDown7,FY2027-08-31,1.0
MU,2026-08-15,estimate,epsRevDown30,FY2027-08-31,1.0
ADI,2026-08-15,estimate,epsEst,FQ2026-07-31,3.33389
ADI,2026-08-08,estimate,epsEst,FQ2026-07-31,3.33389
ADI,2026-07-16,estimate,epsEst,FQ2026-07-31,3.31528
ADI,2026-06-16,estimate,epsEst,FQ2026-07-31,3.31528
ADI,2026-05-17,estimate,epsEst,FQ2026-07-31,2.99443
ADI,2026-08-15,estimate,epsEst,FQ2026-10-31,3.53773
ADI,2026-08-08,estimate,epsEst,FQ2026-10-31,3.53773
ADI,2026-07-16,estimate,epsEst,FQ2026-10-31,3.49182
ADI,2026-06-16,estimate,epsEst,FQ2026-10-31,3.49182
ADI,2026-05-17,estimate,epsEst,FQ2026-10-31,3.13224
ADI,2026-08-15,estimate,epsEst,FY2026-10-31,12.43447
ADI,2026-08-08,estimate,epsEst,FY2026-10-31,12.43447
ADI,2026-07-16,estimate,epsEst,FY2026-10-31,12.34056
ADI,2026-06-16,estimate,epsEst,FY2026-10-31,12.33983
ADI,2026-05-17,estimate,epsEst,FY2026-10-31,11.47524
ADI,2026-08-15,estimate,epsEst,FY2027-10-31,15.06237
ADI,2026-08-08,estimate,epsEst,FY2027-10-31,15.06237
ADI,2026-07-16,estimate,epsEst,FY2027-10-31,14.7813
ADI,2026-06-16,estimate,epsEst,FY2027-10-31,14.77333
ADI,2026-05-17,estimate,epsEst,FY2027-10-31,13.20796
ADI,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,3.33389
ADI,2026-08-15,estimate,epsEstLow,FQ2026-07-31,3.29
ADI,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,3.42
ADI,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,25.0
ADI,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,0.62630004
ADI,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,3.53773
ADI,2026-08-15,estimate,epsEstLow,FQ2026-10-31,3.4
ADI,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,3.93
ADI,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,24.0
ADI,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.5654
ADI,2026-08-15,estimate,epsEstAvg,FY2026-10-31,12.43447
ADI,2026-08-15,estimate,epsEstLow,FY2026-10-31,12.24
ADI,2026-08-15,estimate,epsEstHigh,FY2026-10-31,13.14
ADI,2026-08-15,estimate,epsEstAnalysts,FY2026-10-31,28.0
ADI,2026-08-15,estimate,epsEstGrowth,FY2026-10-31,0.5962
ADI,2026-08-15,estimate,epsEstAvg,FY2027-10-31,15.06237
ADI,2026-08-15,estimate,epsEstLow,FY2027-10-31,13.61
ADI,2026-08-15,estimate,epsEstHigh,FY2027-10-31,17.0
ADI,2026-08-15,estimate,epsEstAnalysts,FY2027-10-31,28.0
ADI,2026-08-15,estimate,epsEstGrowth,FY2027-10-31,0.21129999
ADI,2026-08-15,estimate,revEstAvg,FQ2026-07-31,3925036520.0
ADI,2026-08-15,estimate,revEstLow,FQ2026-07-31,3899700000.0
ADI,2026-08-15,estimate,revEstHigh,FQ2026-07-31,3998000000.0
ADI,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,25.0
ADI,2026-08-15,estimate,revEstGrowth,FQ2026-07-31,0.36270002
ADI,2026-08-15,estimate,revEstAvg,FQ2026-10-31,4074846010.0
ADI,2026-08-15,estimate,revEstLow,FQ2026-10-31,3890000000.0
ADI,2026-08-15,estimate,revEstHigh,FQ2026-10-31,4382800000.0
ADI,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,24.0
ADI,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.3247
ADI,2026-08-15,estimate,revEstAvg,FY2026-10-31,14810172430.0
ADI,2026-08-15,estimate,revEstLow,FY2026-10-31,14626000000.0
ADI,2026-08-15,estimate,revEstHigh,FY2026-10-31,15412000000.0
ADI,2026-08-15,estimate,revEstAnalysts,FY2026-10-31,28.0
ADI,2026-08-15,estimate,revEstGrowth,FY2026-10-31,0.344
ADI,2026-08-15,estimate,revEstAvg,FY2027-10-31,17156773239.0
ADI,2026-08-15,estimate,revEstLow,FY2027-10-31,16091300000.0
ADI,2026-08-15,estimate,revEstHigh,FY2027-10-31,18943000000.0
ADI,2026-08-15,estimate,revEstAnalysts,FY2027-10-31,28.0
ADI,2026-08-15,estimate,revEstGrowth,FY2027-10-31,0.1584
ADI,2026-08-15,estimate,epsRevUp7,FQ2026-07-31,2.0
ADI,2026-08-15,estimate,epsRevUp30,FQ2026-07-31,3.0
ADI,2026-08-15,estimate,epsRevDown7,FQ2026-07-31,0.0
ADI,2026-08-15,estimate,epsRevDown30,FQ2026-07-31,0.0
ADI,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,2.0
ADI,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,4.0
ADI,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,0.0
ADI,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,0.0
ADI,2026-08-15,estimate,epsRevUp7,FY2026-10-31,2.0
ADI,2026-08-15,estimate,epsRevUp30,FY2026-10-31,5.0
ADI,2026-08-15,estimate,epsRevDown7,FY2026-10-31,0.0
ADI,2026-08-15,estimate,epsRevDown30,FY2026-10-31,0.0
ADI,2026-08-15,estimate,epsRevUp7,FY2027-10-31,3.0
ADI,2026-08-15,estimate,epsRevUp30,FY2027-10-31,6.0
ADI,2026-08-15,estimate,epsRevDown7,FY2027-10-31,0.0
ADI,2026-08-15,estimate,epsRevDown30,FY2027-10-31,0.0
NXPI,2026-08-15,estimate,epsEst,FQ2026-09-30,4.10412
NXPI,2026-08-08,estimate,epsEst,FQ2026-09-30,4.02914
NXPI,2026-07-16,estimate,epsEst,FQ2026-09-30,3.99152
NXPI,2026-06-16,estimate,epsEst,FQ2026-09-30,3.98463
NXPI,2026-05-17,estimate,epsEst,FQ2026-09-30,3.98463
NXPI,2026-08-15,estimate,epsEst,FQ2026-12-31,4.31826
NXPI,2026-08-08,estimate,epsEst,FQ2026-12-31,4.24558
NXPI,2026-07-16,estimate,epsEst,FQ2026-12-31,4.20653
NXPI,2026-06-16,estimate,epsEst,FQ2026-12-31,4.20032
NXPI,2026-05-17,estimate,epsEst,FQ2026-12-31,4.20032
NXPI,2026-08-15,estimate,epsEst,FY2026-12-31,15.0591
NXPI,2026-08-08,estimate,epsEst,FY2026-12-31,14.87094
NXPI,2026-07-16,estimate,epsEst,FY2026-12-31,14.80431
NXPI,2026-06-16,estimate,epsEst,FY2026-12-31,14.7559
NXPI,2026-05-17,estimate,epsEst,FY2026-12-31,14.76454
NXPI,2026-08-15,estimate,epsEst,FY2027-12-31,18.09511
NXPI,2026-08-08,estimate,epsEst,FY2027-12-31,17.90022
NXPI,2026-07-16,estimate,epsEst,FY2027-12-31,17.70982
NXPI,2026-06-16,estimate,epsEst,FY2027-12-31,17.62872
NXPI,2026-05-17,estimate,epsEst,FY2027-12-31,17.57613
NXPI,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,4.10412
NXPI,2026-08-15,estimate,epsEstLow,FQ2026-09-30,3.85
NXPI,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,4.21
NXPI,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,22.0
NXPI,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.3197
NXPI,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,4.31826
NXPI,2026-08-15,estimate,epsEstLow,FQ2026-12-31,3.94
NXPI,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,4.57
NXPI,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,22.0
NXPI,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.289
NXPI,2026-08-15,estimate,epsEstAvg,FY2026-12-31,15.0591
NXPI,2026-08-15,estimate,epsEstLow,FY2026-12-31,14.28
NXPI,2026-08-15,estimate,epsEstHigh,FY2026-12-31,15.65
NXPI,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,25.0
NXPI,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.2751
NXPI,2026-08-15,estimate,epsEstAvg,FY2027-12-31,18.09511
NXPI,2026-08-15,estimate,epsEstLow,FY2027-12-31,16.26
NXPI,2026-08-15,estimate,epsEstHigh,FY2027-12-31,20.38
NXPI,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,26.0
NXPI,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.2016
NXPI,2026-08-15,estimate,revEstAvg,FQ2026-09-30,3751960100.0
NXPI,2026-08-15,estimate,revEstLow,FQ2026-09-30,3674962400.0
NXPI,2026-08-15,estimate,revEstHigh,FQ2026-09-30,3800730000.0
NXPI,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,23.0
NXPI,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.1825
NXPI,2026-08-15,estimate,revEstAvg,FQ2026-12-31,3841047450.0
NXPI,2026-08-15,estimate,revEstLow,FQ2026-12-31,3686400000.0
NXPI,2026-08-15,estimate,revEstHigh,FQ2026-12-31,3970000000.0
NXPI,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,23.0
NXPI,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.1517
NXPI,2026-08-15,estimate,revEstAvg,FY2026-12-31,14244726800.0
NXPI,2026-08-15,estimate,revEstLow,FY2026-12-31,13827160000.0
NXPI,2026-08-15,estimate,revEstHigh,FY2026-12-31,14397000000.0
NXPI,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,27.0
NXPI,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.161
NXPI,2026-08-15,estimate,revEstAvg,FY2027-12-31,15857452420.0
NXPI,2026-08-15,estimate,revEstLow,FY2027-12-31,15132200000.0
NXPI,2026-08-15,estimate,revEstHigh,FY2027-12-31,16756599999.0
NXPI,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,28.0
NXPI,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.113199994
NXPI,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,2.0
NXPI,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,3.0
NXPI,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,0.0
NXPI,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,0.0
NXPI,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,2.0
NXPI,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,3.0
NXPI,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
NXPI,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,0.0
NXPI,2026-08-15,estimate,epsRevUp7,FY2026-12-31,2.0
NXPI,2026-08-15,estimate,epsRevUp30,FY2026-12-31,4.0
NXPI,2026-08-15,estimate,epsRevDown7,FY2026-12-31,0.0
NXPI,2026-08-15,estimate,epsRevDown30,FY2026-12-31,0.0
NXPI,2026-08-15,estimate,epsRevUp7,FY2027-12-31,3.0
NXPI,2026-08-15,estimate,epsRevUp30,FY2027-12-31,5.0
NXPI,2026-08-15,estimate,epsRevDown7,FY2027-12-31,0.0
NXPI,2026-08-15,estimate,epsRevDown30,FY2027-12-31,0.0
MRVL,2026-08-15,estimate,epsEst,FQ2026-07-31,0.9279
MRVL,2026-08-08,estimate,epsEst,FQ2026-07-31,0.92727
MRVL,2026-07-16,estimate,epsEst,FQ2026-07-31,0.92735
MRVL,2026-06-16,estimate,epsEst,FQ2026-07-31,0.92735
MRVL,2026-05-17,estimate,epsEst,FQ2026-07-31,0.0
MRVL,2026-08-15,estimate,epsEst,FQ2026-10-31,1.07134
MRVL,2026-08-08,estimate,epsEst,FQ2026-10-31,1.07067
MRVL,2026-07-16,estimate,epsEst,FQ2026-10-31,1.07097
MRVL,2026-06-16,estimate,epsEst,FQ2026-10-31,1.07
MRVL,2026-05-17,estimate,epsEst,FQ2026-10-31,0.0
MRVL,2026-08-15,estimate,epsEst,FY2027-01-31,4.05065
MRVL,2026-08-08,estimate,epsEst,FY2027-01-31,4.04907
MRVL,2026-07-16,estimate,epsEst,FY2027-01-31,4.04933
MRVL,2026-06-16,estimate,epsEst,FY2027-01-31,4.04749
MRVL,2026-05-17,estimate,epsEst,FY2027-01-31,0.0
MRVL,2026-08-15,estimate,epsEst,FY2028-01-31,6.24248
MRVL,2026-08-08,estimate,epsEst,FY2028-01-31,6.24094
MRVL,2026-07-16,estimate,epsEst,FY2028-01-31,6.17792
MRVL,2026-06-16,estimate,epsEst,FY2028-01-31,6.17263
MRVL,2026-05-17,estimate,epsEst,FY2028-01-31,0.0
MRVL,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,0.9279
MRVL,2026-08-15,estimate,epsEstLow,FQ2026-07-31,0.88
MRVL,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,0.94
MRVL,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,32.0
MRVL,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,0.3849
MRVL,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,1.07134
MRVL,2026-08-15,estimate,epsEstLow,FQ2026-10-31,1.01
MRVL,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,1.11
MRVL,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,30.0
MRVL,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.4097
MRVL,2026-08-15,estimate,epsEstAvg,FY2027-01-31,4.05065
MRVL,2026-08-15,estimate,epsEstLow,FY2027-01-31,3.81
MRVL,2026-08-15,estimate,epsEstHigh,FY2027-01-31,4.19659
MRVL,2026-08-15,estimate,epsEstAnalysts,FY2027-01-31,38.0
MRVL,2026-08-15,estimate,epsEstGrowth,FY2027-01-31,0.42630002
MRVL,2026-08-15,estimate,epsEstAvg,FY2028-01-31,6.24248
MRVL,2026-08-15,estimate,epsEstLow,FY2028-01-31,5.34
MRVL,2026-08-15,estimate,epsEstHigh,FY2028-01-31,7.89
MRVL,2026-08-15,estimate,epsEstAnalysts,FY2028-01-31,39.0
MRVL,2026-08-15,estimate,epsEstGrowth,FY2028-01-31,0.5411
MRVL,2026-08-15,estimate,revEstAvg,FQ2026-07-31,2704955330.0
MRVL,2026-08-15,estimate,revEstLow,FQ2026-07-31,2600000000.0
MRVL,2026-08-15,estimate,revEstHigh,FQ2026-07-31,2769600000.0
MRVL,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,31.0
MRVL,2026-08-15,estimate,revEstGrowth,FQ2026-07-31,0.3484
MRVL,2026-08-15,estimate,revEstAvg,FQ2026-10-31,3025303690.0
MRVL,2026-08-15,estimate,revEstLow,FQ2026-10-31,2980200000.0
MRVL,2026-08-15,estimate,revEstHigh,FQ2026-10-31,3112100000.0
MRVL,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,28.0
MRVL,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.45830002
MRVL,2026-08-15,estimate,revEstAvg,FY2027-01-31,11537694390.0
MRVL,2026-08-15,estimate,revEstLow,FY2027-01-31,11378000000.0
MRVL,2026-08-15,estimate,revEstHigh,FY2027-01-31,11969000000.0
MRVL,2026-08-15,estimate,revEstAnalysts,FY2027-01-31,38.0
MRVL,2026-08-15,estimate,revEstGrowth,FY2027-01-31,0.408
MRVL,2026-08-15,estimate,revEstAvg,FY2028-01-31,16739206340.0
MRVL,2026-08-15,estimate,revEstLow,FY2028-01-31,16161178980.0
MRVL,2026-08-15,estimate,revEstHigh,FY2028-01-31,18320405860.0
MRVL,2026-08-15,estimate,revEstAnalysts,FY2028-01-31,38.0
MRVL,2026-08-15,estimate,revEstGrowth,FY2028-01-31,0.45080003
MRVL,2026-08-15,estimate,epsRevUp7,FQ2026-07-31,23.0
MRVL,2026-08-15,estimate,epsRevUp30,FQ2026-07-31,25.0
MRVL,2026-08-15,estimate,epsRevDown7,FQ2026-07-31,4.0
MRVL,2026-08-15,estimate,epsRevDown30,FQ2026-07-31,3.0
MRVL,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,1.0
MRVL,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,2.0
MRVL,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,0.0
MRVL,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,0.0
MRVL,2026-08-15,estimate,epsRevUp7,FY2027-01-31,1.0
MRVL,2026-08-15,estimate,epsRevUp30,FY2027-01-31,2.0
MRVL,2026-08-15,estimate,epsRevDown7,FY2027-01-31,1.0
