ticker,as_of,insider,position,transaction,shares,value,ownership
PINS,2026-05-22,REUTER EMILY,Director,Stock Award(Grant) at price 19.29 per share.,13996,269983.0,D
PINS,2026-05-22,REYNOLDS FREDRIC G,Director,Stock Award(Grant) at price 19.29 per share.,13996,269983.0,D
PINS,2026-05-22,KILGORE LESLIE JEAN,Director,Stock Award(Grant) at price 19.29 per share.,13996,269983.0,D
PINS,2026-05-22,RAJARAM GOKUL,Director,Stock Award(Grant) at price 19.29 per share.,13996,269983.0,D
PINS,2026-05-21,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 18.84 per share.,8414,158520.0,D
PINS,2026-05-06,BROWN CLAUDE LEONARD,Officer,Sale at price 20.77 per share.,60983,1266830.0,D
PINS,2026-04-15,RAJARAM GOKUL,Director,Sale at price 20.00 per share.,2100,42000.0,D
PINS,2026-04-10,READY WILLIAM J,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,656456,0.0,D
PINS,2026-04-10,WALCOTT WANJIKU JUANITA,Officer,Stock Award(Grant) at price 0.00 per share.,291781,0.0,D
PINS,2026-04-10,BRAU DONNELLY JULIA,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,408028,0.0,D
PINS,2026-04-10,MADRIGAL MATTHEW,Chief Technology Officer,Stock Award(Grant) at price 0.00 per share.,678885,0.0,D
PINS,2026-04-07,ACOSTA ANDREA,Officer,Stock Award(Grant) at price 0.00 per share.,147885,0.0,D
PINS,2026-03-06,RAJARAM GOKUL,Director,Sale at price 20.00 per share.,1050,21000.0,D
PINS,2026-03-05,BROWN CLAUDE LEONARD,Officer,Stock Award(Grant) at price 0.00 per share.,1407925,0.0,D
PINS,2026-02-24,WALCOTT WANJIKU JUANITA,Officer,Stock Gift at price 0.00 per share.,6000,0.0,D
PINS,2026-02-13,STEELMAN KECIA,Director,Stock Award(Grant) at price 0.00 per share.,25940,0.0,D
PINS,2026-02-02,DUCARD MALIK,Officer,Sale at price 22.06 per share.,2293,50584.0,D
PINS,2026-01-02,DUCARD MALIK,Officer,Sale at price 26.18 per share.,2293,60031.0,D
PINS,2025-12-24,DUCARD MALIK,Officer,Sale at price 25.86 per share.,6000,155162.0,D
PINS,2025-12-24,BRAU DONNELLY JULIA,Chief Financial Officer,Sale at price 25.86 per share.,22821,590099.0,D
PINS,2025-12-18,WALCOTT WANJIKU JUANITA,Officer,Stock Award(Grant) at price 0.00 per share.,199536,0.0,D
PINS,2025-12-18,BRAU DONNELLY JULIA,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,278404,0.0,D
PINS,2025-12-18,MADRIGAL MATTHEW,Chief Technology Officer,Stock Award(Grant) at price 0.00 per share.,620310,0.0,D
PINS,2025-11-24,ACOSTA ANDREA,Officer,Sale at price 25.00 per share.,3759,93963.0,D
PINS,2025-11-19,WALCOTT WANJIKU JUANITA,Officer,Stock Gift at price 0.00 per share.,4200,0.0,D
PINS,2025-11-11,WALCOTT WANJIKU JUANITA,Officer,Sale at price 26.89 per share.,74047,1990909.0,D
PINS,2025-10-01,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 31.86 per share.,8,255.0,I
PINS,2025-09-24,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 34.85 - 34.86 per share.,102083,3558117.0,I
PINS,2025-09-24,BRAU DONNELLY JULIA,Chief Financial Officer,Sale at price 34.85 per share.,22821,795401.0,D
PINS,2025-09-18,REUTER EMILY,Director,Stock Award(Grant) at price 0.00 per share.,11019,0.0,D
PINS,2025-09-17,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 36.49 - 36.80 per share.,102083,3742805.0,I
PINS,2025-09-10,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 34.80 - 36.00 per share.,102083,3582352.0,I
PINS,2025-09-03,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 37.04 per share.,102083,3780819.0,I
PINS,2025-08-27,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 36.03 per share.,102083,3677903.0,I
PINS,2025-08-22,ACOSTA ANDREA,Officer,Sale at price 34.96 per share.,3759,131427.0,D
PINS,2025-08-20,SILBERMANN BENJAMIN,Director and Beneficial Owner of more than 10% of a Class of Security,Sale at price 34.96 per share.,102083,3569087.0,I
PINS,2025-08-20,RAJARAM GOKUL,Director,Sale at price 35.00 per share.,1150,40250.0,D
SNAP,2026-08-07,WOOD LUKE,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,COFFEY KELLY,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,JENKINS ELIZABETH,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,VARGAS FIDEL,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,THORPE POPPY,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,SPENCE PATRICK,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,MCRAE MATTHEW BLAKE,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,LANZONE JAMES,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,COLES JOANNA,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,MORROW REBECCA,Officer,Stock Award(Grant) at price 0.00 per share.,65081,0.0,D
SNAP,2026-08-07,LYNTON MICHAEL M,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-07,MILLER SCOTT D,Director,Stock Award(Grant) at price 0.00 per share.,46905,0.0,D
SNAP,2026-08-06,MURPHY ROBERT C.,Chief Technology Officer,Sale at price 5.25 - 5.56 per share.,4000000,21612400.0,D
SNAP,2026-08-06,MURPHY ROBERT C.,Chief Technology Officer,Stock Gift at price 0.00 per share.,1223340,0.0,D
SNAP,2026-07-16,MOHAN AJIT,Officer,Sale at price 4.72 per share.,24263,114456.0,D
SNAP,2026-06-17,WOOD LUKE,Director,Stock Award(Grant) at price 0.00 per share.,13186,0.0,D
SNAP,2026-06-16,MOHAN AJIT,Officer,Sale at price 5.58 per share.,6923,38652.0,D
SNAP,2026-06-04,BRIERS ZACHARY M,General Counsel,Sale at price 6.00 per share.,11958,71748.0,D
SNAP,2026-05-29,MURPHY ROBERT C.,Chief Technology Officer,Sale at price 5.88 per share.,343945,2020814.0,I
SNAP,2026-05-19,HOTT DOUGLAS,Chief Financial Officer,Sale at price 5.60 - 5.67 per share.,238911,1346170.0,D
SNAP,2026-05-19,BRIERS ZACHARY M,General Counsel,Sale at price 5.60 - 5.67 per share.,201238,1132022.0,D
SNAP,2026-05-19,MORROW REBECCA,Officer,Sale at price 5.60 - 5.74 per share.,20299,114142.0,D
SNAP,2026-05-19,MORROW REBECCA,Officer,Stock Award(Grant) at price 0.00 per share.,41119,0.0,D
SNAP,2026-05-18,MOHAN AJIT,Officer,Sale at price 5.60 per share.,44785,250809.0,D
SNAP,2026-05-14,MURPHY ROBERT C.,Chief Technology Officer,Sale at price 5.28 - 5.44 per share.,4000000,21445200.0,D
SNAP,2026-05-14,MURPHY ROBERT C.,Chief Technology Officer,Stock Gift at price 0.00 per share.,1202533,0.0,D
SNAP,2026-05-08,HOTT DOUGLAS,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,2450659,0.0,D
SNAP,2026-04-16,MOHAN AJIT,Officer,Sale at price 6.02 per share.,28058,168850.0,D
SNAP,2026-04-15,BRIERS ZACHARY M,General Counsel,Sale at price 6.04 per share.,11437,69079.0,D
SNAP,2026-04-08,SPIEGEL EVAN,Chief Executive Officer,Sale at price 5.04 per share.,1000000,5041200.0,I
SNAP,2026-03-16,ANDERSEN DEREK,Chief Financial Officer,Sale at price 4.59 per share.,92956,427058.0,D
SNAP,2026-03-16,MOHAN AJIT,Officer,Sale at price 4.59 per share.,27743,127474.0,D
SNAP,2026-02-23,MORROW REBECCA,Officer,Stock Award(Grant) at price 0.00 per share.,66033,0.0,D
SNAP,2026-02-19,MORROW REBECCA,Officer,Sale at price 4.70 - 4.84 per share.,19674,92939.0,D
SNAP,2026-02-18,BRIERS ZACHARY M,General Counsel,Sale at price 4.70 - 4.73 per share.,203325,958120.0,D
SNAP,2026-02-17,ANDERSEN DEREK,Chief Financial Officer,Sale at price 4.70 per share.,63041,296331.0,D
SNAP,2026-02-17,MOHAN AJIT,Officer,Sale at price 4.70 per share.,119339,561060.0,D
SNAP,2026-02-10,MURPHY ROBERT C.,Chief Technology Officer,Sale at price 5.27 - 5.36 per share.,2000000,10625800.0,D
SNAP,2026-02-10,MURPHY ROBERT C.,Chief Technology Officer,Stock Gift at price 0.00 per share.,601453,0.0,D
SNAP,2026-02-03,ANDERSEN DEREK,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,983607,0.0,D
SNAP,2026-01-16,MOHAN AJIT,Officer,Sale at price 7.62 per share.,20848,158953.0,D
SNAP,2026-01-14,ANDERSEN DEREK,Chief Financial Officer,Sale at price 7.83 per share.,23715,185594.0,D
SNAP,2026-01-05,SPIEGEL EVAN,Chief Executive Officer,Sale at price 8.25 per share.,1220165,10066361.0,D
SNAP,2026-01-05,SPIEGEL EVAN,Chief Executive Officer,Stock Gift at price 0.00 per share.,364078,0.0,D
SNAP,2025-12-30,SPIEGEL EVAN,Chief Executive Officer,Sale at price 8.00 per share.,1258850,10072059.0,D
SNAP,2025-12-30,MCRAE MATTHEW BLAKE,Director,Stock Award(Grant) at price 0.00 per share.,20653,0.0,D
SNAP,2025-12-30,SPIEGEL EVAN,Chief Executive Officer,Stock Gift at price 0.00 per share.,752823,0.0,D
SNAP,2025-12-17,MORROW REBECCA,Officer,Sale at price 7.22 - 7.34 per share.,13873,101381.0,D
SNAP,2025-12-16,ANDERSEN DEREK,Chief Financial Officer,Sale at price 7.21 per share.,34535,249122.0,D
SNAP,2025-12-16,MOHAN AJIT,Officer,Sale at price 7.21 per share.,28137,202952.0,D
SNAP,2025-12-08,SPIEGEL EVAN,Chief Executive Officer,Sale at price 8.00 - 8.01 per share.,1259900,10086752.0,D
SNAP,2025-11-19,BRIERS ZACHARY M,General Counsel,Stock Award(Grant) at price 0.00 per share.,2988793,0.0,D
SNAP,2025-11-19,MORROW REBECCA,Officer,Stock Award(Grant) at price 0.00 per share.,30451,0.0,D
SNAP,2025-11-17,ANDERSEN DEREK,Chief Financial Officer,Sale at price 8.34 - 8.40 per share.,79280,662218.0,D
SNAP,2025-11-17,MOHAN AJIT,Officer,Sale at price 8.34 per share.,109372,912250.0,D
SNAP,2025-11-17,O'SULLIVAN MICHAEL J,General Counsel,Sale at price 8.34 per share.,70882,591021.0,D
SNAP,2025-11-17,MORROW REBECCA,Officer,Sale at price 8.34 per share.,12699,105936.0,D
SNAP,2025-11-07,MURPHY ROBERT C.,Chief Technology Officer,Sale at price 8.00 per share.,1000000,8003700.0,D
SNAP,2025-11-07,MURPHY ROBERT C.,Chief Technology Officer,Stock Gift at price 0.00 per share.,297349,0.0,D
SNAP,2025-10-31,O'SULLIVAN MICHAEL J,General Counsel,Sale at price 7.73 per share.,24000,185623.0,I
TTD,2026-07-09,OLMSTEAD NATHAN,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,246062,0.0,D
TTD,2026-06-11,HADDAD DAVID ALAN,Director,Stock Award(Grant) at price 0.00 per share.,25013,0.0,D
TTD,2026-05-28,JACOBSON SAMANTHA,Director,Sale at price 21.14 per share.,53681,1134816.0,D
TTD,2026-05-22,JACOBSON SAMANTHA,Director,Stock Award(Grant) at price 0.00 per share.,12477,0.0,D
TTD,2026-05-15,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,52909,0.0,D
TTD,2026-05-04,TAWAKOL OMAR,Director,Stock Award(Grant) at price 0.00 per share.,12220,0.0,D
TTD,2026-05-04,CUNNINGHAM ANDREA LEE,Director,Stock Award(Grant) at price 0.00 - 23.73 per share.,7899,42453.0,D
TTD,2026-05-04,VOLLERO ANDREW,Director,Stock Award(Grant) at price 0.00 per share.,12220,0.0,D
TTD,2026-04-02,CUNNINGHAM ANDREA LEE,Director,Stock Award(Grant) at price 25.57 - 25.79 per share.,48,1231.0,D
TTD,2026-04-02,VOLLERO ANDREW,Director,Stock Award(Grant) at price 0.00 per share.,12304,0.0,D
TTD,2026-03-05,FALBERG KATHRYN E.,Director,Sale at price 30.45 - 30.48 per share.,152828,4655113.0,D/I
TTD,2026-03-04,GREEN JEFFREY TERRY,Chief Executive Officer,Purchase at price 23.49 - 25.08 per share.,6000000,148101266.0,I
TTD,2026-03-03,GRANT JAY R,Officer,Stock Award(Grant) at price 0.00 per share.,167197,0.0,D
TTD,2026-03-03,KUNDRA VIVEK,Chief Operating Officer,Stock Award(Grant) at price 0.00 per share.,167197,0.0,D
TTD,2026-03-03,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,398089,0.0,D
TTD,2026-03-03,JACOBSON SAMANTHA,Officer and Director,Stock Award(Grant) at price 0.00 per share.,167197,0.0,D
TTD,2026-03-03,DAVIS TAHNIL R,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,167197,0.0,D
TTD,2026-02-13,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,28029,0.0,D
TTD,2025-12-03,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,250000,0.0,I
TTD,2025-11-14,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,28028,0.0,D
TTD,2025-11-14,KUNDRA VIVEK,Chief Operating Officer,Stock Award(Grant) at price 35.64 per share.,322,11476.0,D
TTD,2025-09-10,CUNNINGHAM ANDREA LEE,Director,Sale at price 48.20 per share.,1403,67625.0,D
TTD,2025-08-21,KAYYAL ALEX,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,102655,0.0,D
TTD,2025-08-15,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,28028,0.0,D
TTD,2025-08-11,TAWAKOL OMAR,Director,Stock Award(Grant) at price 0.00 per share.,6818,0.0,D
TTD,2025-08-07,GRANT JAY R,Officer,Conversion of Exercise of derivative security at price 59.57 - 74.64 per share.,30963,1950961.0,D
TTD,2025-08-07,GRANT JAY R,Officer,Sale at price 91.00 - 91.30 per share.,51290,4676679.0,D
TTD,2025-05-27,CUNNINGHAM ANDREA LEE,Director,Stock Award(Grant) at price 0.00 - 76.06 per share.,2922,35900.0,D
TTD,2025-05-27,RAJARAM GOKUL,Director,Stock Award(Grant) at price 0.00 per share.,4901,0.0,D
TTD,2025-05-27,FALBERG KATHRYN E.,Director,Stock Award(Grant) at price 0.00 - 76.06 per share.,7774,218520.0,D
TTD,2025-05-27,BUYER LISE J.,Director,Stock Award(Grant) at price 0.00 per share.,4901,0.0,D
TTD,2025-05-27,KAYYAL ALEX,Director,Stock Award(Grant) at price 0.00 - 76.06 per share.,2872,32097.0,D
TTD,2025-05-16,SCHENKEIN LAURA,Chief Financial Officer,Sale at price 76.56 - 77.39 per share.,4809,368662.0,D
TTD,2025-05-15,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,13319,0.0,D
TTD,2025-05-13,WELLS DAVID B,Director,Sale at price 79.88 per share.,28638,2287603.0,D
TTD,2025-05-13,WELLS DAVID B,Director,Conversion of Exercise of derivative security at price 49.03 - 66.26 per share.,28638,1669057.0,D
TTD,2025-05-13,GREEN JEFFREY TERRY,Chief Executive Officer,Sale at price 80.03 - 80.08 per share.,29877,2391160.0,I
TTD,2025-05-09,SCHENKEIN LAURA,Chief Financial Officer,Sale at price 70.00 per share.,6374,446180.0,D
TTD,2025-04-15,GRANT JAY R,Officer,Stock Award(Grant) at price 0.00 per share.,82378,0.0,D
TTD,2025-04-15,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,235367,0.0,D
TTD,2025-04-15,FALBERG KATHRYN E.,Director,Stock Award(Grant) at price 49.24 per share.,90,4432.0,D
TTD,2025-04-15,SCHENKEIN LAURA,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,82378,0.0,D
TTD,2025-04-15,JACOBSON SAMANTHA,Officer and Director,Stock Award(Grant) at price 0.00 per share.,82378,0.0,D
TTD,2025-04-03,KUNDRA VIVEK,Chief Operating Officer,Stock Award(Grant) at price 0.00 per share.,82312,0.0,D
TTD,2025-02-14,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,13318,0.0,D
TTD,2025-02-14,KAYYAL ALEX,Director,Stock Award(Grant) at price 0.00 - 80.16 per share.,1577,4569.0,D
TTD,2025-02-11,GREEN JEFFREY TERRY,Chief Executive Officer,Sale at price 120.47 - 122.21 per share.,400000,48271897.0,I
TTD,2025-01-30,GREEN JEFFREY TERRY,Chief Executive Officer,Sale at price 120.12 - 124.11 per share.,143985,17540007.0,I
TTD,2025-01-28,JACOBSON SAMANTHA,Officer and Director,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,4298,314738.0,D
TTD,2025-01-28,JACOBSON SAMANTHA,Officer and Director,Sale at price 117.88 - 119.13 per share.,4298,509551.0,D
TTD,2025-01-22,GREEN JEFFREY TERRY,Chief Executive Officer,Sale at price 120.85 - 125.99 per share.,922158,113826516.0,I
TTD,2025-01-07,GREEN JEFFREY TERRY,Chief Executive Officer,Sale at price 125.16 - 126.29 per share.,18207,2283821.0,I
TTD,2024-12-30,GRANT JAY R,Officer,Conversion of Exercise of derivative security at price 57.39 - 74.64 per share.,17782,1129412.0,D
TTD,2024-12-30,JACOBSON SAMANTHA,Officer and Director,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,4297,314679.0,D
TTD,2024-12-30,GRANT JAY R,Officer,Sale at price 118.60 - 119.88 per share.,18524,2210755.0,D
TTD,2024-12-30,JACOBSON SAMANTHA,Officer and Director,Sale at price 118.75 - 120.04 per share.,4297,513316.0,D
TTD,2024-12-18,GREEN JEFFREY TERRY,Chief Executive Officer,Conversion of Exercise of derivative security at price 61.46 - 68.29 per share.,700000,47557468.0,D
TTD,2024-12-18,GREEN JEFFREY TERRY,Chief Executive Officer,Stock Gift at price 0.00 per share.,700000,0.0,D
TTD,2024-11-29,JACOBSON SAMANTHA,Officer and Director,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,17190,1258835.0,D
TTD,2024-11-29,JACOBSON SAMANTHA,Officer and Director,Sale at price 127.89 - 128.72 per share.,22062,2829525.0,D
RDDT,2026-08-04,HUFFMAN STEVE LADD,Chief Executive Officer,Conversion of Exercise of derivative security at price 25.29 per share.,18000,455220.0,I
RDDT,2026-08-04,HUFFMAN STEVE LADD,Chief Executive Officer,Sale at price 154.51 - 162.45 per share.,18000,2876017.0,I
RDDT,2026-07-15,HUFFMAN STEVE LADD,Chief Executive Officer,Conversion of Exercise of derivative security at price 25.29 per share.,18000,455220.0,I
RDDT,2026-07-15,WONG JENNIFER L,Chief Operating Officer,Conversion of Exercise of derivative security at price 5.35 per share.,39167,209543.0,D
RDDT,2026-07-15,HUFFMAN STEVE LADD,Chief Executive Officer,Sale at price 190.68 - 205.69 per share.,18000,3561471.0,I
RDDT,2026-07-15,WONG JENNIFER L,Chief Operating Officer,Sale at price 190.54 - 206.83 per share.,39167,7750173.0,D
RDDT,2026-07-02,FILI-KRUSHEL PATRICIA D,Director,Stock Award(Grant) at price 0.00 per share.,122,0.0,D
RDDT,2026-07-02,HABIGER DAVID C,Director,Stock Award(Grant) at price 0.00 per share.,283,0.0,D
RDDT,2026-07-02,FARRELL SARAH E,Director,Stock Award(Grant) at price 0.00 per share.,126,0.0,D
RDDT,2026-07-02,SEIBEL MICHAEL,Director,Stock Award(Grant) at price 0.00 per share.,103,0.0,D
RDDT,2026-07-02,NEWHOUSE STEVEN O,Director,Stock Award(Grant) at price 0.00 per share.,115,0.0,D
RDDT,2026-07-02,GALE MARY PORTER,Director,Stock Award(Grant) at price 0.00 per share.,107,0.0,D
RDDT,2026-07-01,REYNOLDS MICHELLE MARIE,Officer,Sale at price 200.00 per share.,808,161600.0,D
RDDT,2026-06-30,HUFFMAN STEVE LADD,Chief Executive Officer,Conversion of Exercise of derivative security at price 25.29 per share.,18000,455220.0,I
RDDT,2026-06-30,HUFFMAN STEVE LADD,Chief Executive Officer,Sale at price 170.71 - 174.61 per share.,18000,3116401.0,I
RDDT,2026-06-16,WONG JENNIFER L,Chief Operating Officer,Conversion of Exercise of derivative security at price 5.35 per share.,39166,209538.0,D
RDDT,2026-06-16,WONG JENNIFER L,Chief Operating Officer,Sale at price 175.41 - 181.94 per share.,39166,6930194.0,D
RDDT,2026-06-15,HUFFMAN STEVE LADD,Chief Executive Officer,Conversion of Exercise of derivative security at price 25.29 per share.,18000,455220.0,I
RDDT,2026-06-15,HUFFMAN STEVE LADD,Chief Executive Officer,Sale at price 169.48 - 181.78 per share.,18000,3208606.0,I
RDDT,2026-06-08,FILI-KRUSHEL PATRICIA D,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,HABIGER DAVID C,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,FARRELL SARAH E,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,SEIBEL MICHAEL,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,NEWHOUSE STEVEN O,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,GALE MARY PORTER,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-06-08,SAUERBERG ROBERT A.,Director,Stock Award(Grant) at price 0.00 per share.,1714,0.0,D
RDDT,2026-05-29,HUFFMAN STEVE LADD,Chief Executive Officer,Conversion of Exercise of derivative security at price 25.29 per share.,18000,455220.0,I
RDDT,2026-05-29,HUFFMAN STEVE LADD,Chief Executive Officer,Sale at price 167.59 - 176.09 per share.,18000,3134316.0,I
RDDT,2026-05-18,WONG JENNIFER L,Chief Operating Officer,Conversion of Exercise of derivative security at price 5.35 per share.,39167,209543.0,D
RDDT,2026-05-18,WONG JENNIFER L,Chief Operating Officer,Sale at price 154.60 - 160.47 per share.,39167,6208842.0,D
